ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime
2048,2159.8382251952753,1379.9924097638798,276.51468282140996,-14.8005337697886,27112.217687503886,187.9092667364476,144.28355854067678,-5.08806258544468,0.007524765891422874,6.2786552804884215,225.39579873190098,250
110,202.2455630469906,99.3288003804296,276.7139960406834,-15.077452412873969,26471.776468771117,229.25257154273712,115.46992162675159,-5.0621076956360564,0.009402448574525313,6.2786552804884215,225.39579873190098,250
2953,638.6875220041554,2037.4414048545448,276.4229081132866,-15.022364029633772,26342.698154729907,187.54699991873827,140.45918178453329,-5.056800617270224,0.007729647761051904,6.2786552804884215,225.39579873190098,250
2266,2066.882428182775,1531.6358066600644,276.49245754571297,-14.814546579785684,26304.0672050423,185.35630446165518,141.91083104208008,-5.055207241953007,0.00765057883198544,6.2786552804884215,225.39579873190098,250
2648,338.6638680368966,1826.4179089406214,276.45564060691817,-15.064761494303955,26191.504769499414,191.81063915695952,136.54875915442202,-5.050551104520134,0.007951005975617762,6.2786552804884215,225.39579873190098,250
321,1183.0480159325482,239.84273876110728,276.68885432864096,-14.93667041096053,26038.283444732137,187.99233016823786,138.50715835816274,-5.044180854034453,0.007838584033270767,6.2786552804884215,225.39579873190098,250
1841,603.6644950744025,1249.3190135327545,276.54067791489746,-15.024302749573849,25840.13371648018,183.1269773812526,141.1050085902064,-5.035886870065916,0.0076942697558884145,6.2786552804884215,225.39579873190098,250
2462,801.1476174465861,1686.4619551344638,276.4746197184733,-14.997585085749169,25675.989953650336,184.233248838059,139.36675445711498,-5.028967971030141,0.007790236661743347,6.2786552804884215,225.39579873190098,250
1305,1161.3183924789353,907.1449301996954,276.58939915796634,-14.942556701136876,25418.797069741966,186.44175195820492,136.33639891691297,-5.018037463226136,0.007963390617803061,6.2786552804884215,225.39579873190098,250
1272,102.04043238322946,880.2723158629194,276.59785741811413,-15.095092384708286,25123.00591870885,183.00321809560316,137.2817712177295,-5.005328979976401,0.007908551808222777,6.2786552804884215,225.39579873190098,250
1642,1445.018834946172,1126.7715037731705,276.5554439731294,-14.902557066646674,24902.436329700504,178.8474237426632,139.23844027818748,-4.99575457425046,0.007797415698070566,6.2786552804884215,225.39579873190098,250
1922,1615.8301106308304,1298.076850913933,276.5291758004622,-14.878628221010127,24841.515756009336,182.80377759174024,135.89169809985245,-4.993095207522796,0.007989450534367698,6.2786552804884215,225.39579873190098,250
1666,723.9020777340791,1138.9995976257485,276.5566391922631,-15.006534727049662,24761.168224539753,190.2220780337501,130.16979143791346,-4.989577805109196,0.008340644845527326,6.2786552804884215,225.39579873190098,250
116,1756.2836687492024,103.82584605283733,276.7066927764457,-14.853448419662456,24201.228134051154,178.12781425699202,135.8643973429949,-4.964743492269721,0.007991055944252333,6.2786552804884215,225.39579873190098,250
1387,1255.9691169862679,962.5889001175951,276.58072976595264,-14.929139902550753,23693.664265283616,176.66560225697344,134.11588878982448,-4.941730554053846,0.008095237706707673,6.2786552804884215,225.39579873190098,250
2056,647.6747982273039,1385.0105367253996,276.52024407722564,-15.0185032280595,23688.87107081266,178.49163718066558,132.7169801621309,-4.941510888949208,0.008180565882931314,6.2786552804884215,225.39579873190098,250
2492,445.42587576246734,1709.8300412422961,276.47260297409923,-15.04892581524066,23622.28040809135,181.1322618448297,130.41453889825442,-4.938454529554051,0.008324992053585615,6.2786552804884215,225.39579873190098,250
1271,2777.2939822197523,878.8672971334922,276.58679526014555,-14.709441611556555,23303.995012364772,174.27743867497415,133.71779611603378,-4.923725924994375,0.008119338125030738,6.2786552804884215,225.39579873190098,250
1166,707.4022982572536,807.8726763747069,276.60612059795113,-15.007571950302909,22955.662238553254,179.23380408821484,128.0766335085707,-4.907374543488512,0.008476956102436489,6.2786552804884215,225.39579873190098,250
1579,2929.911576407155,1080.7922695370291,276.55605216015715,-14.688263393692461,22463.805477910297,171.356771782619,131.09377145834418,-4.883858302708525,0.008281858000744054,6.2786552804884215,225.39579873190098,250
