ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada
1371,1810.1915209179656,948.7499188828856,276.580461363872,-14.849188961009112,5620.146256118518,138.82064411587427,40.48494582280827,21.620480977686835,0.0268173756425861,6.2786552804884215,352.1809355185953,250,16.076276005548877
587,656.8091826748416,422.6220610269673,276.6638207581416,-15.013283207425784,5614.646014449332,138.81891262223664,40.445829090509335,21.621544070238695,0.026843311768203,6.2786552804884215,352.1809355185953,250,16.077367813130717
81,1143.3033891580692,73.17205123143572,276.71388600748645,-14.94170184342812,5603.200122781011,139.92283366378973,40.044930309548526,21.623759686880348,0.0271120461843111,6.2786552804884215,352.1809355185953,250,16.0796432754539
908,2347.148479540508,638.0771530929053,276.6245147014143,-14.770479326938474,5595.42610115229,128.8844507507173,43.414283635926886,21.625267110724298,0.025007898531845,6.2786552804884215,352.1809355185953,250,16.081191416092263
1259,1035.2258007736243,867.0460219412039,276.5959120909348,-14.960567209057542,5562.25310582621,127.62432555353288,43.58301665220621,21.631723153688284,0.0249110796681174,6.2786552804884215,352.1809355185953,250,16.087821842243258
1832,1186.063253001488,1240.506218936324,276.539561147517,-14.940340759336427,5540.2141503271705,137.3715744581432,40.33013505290544,21.63603364121828,0.0269203164972239,6.2786552804884215,352.1809355185953,250,16.092248759691277
2034,2473.344205324536,1368.1780226221513,276.5151314063494,-14.755282598544428,5524.80285586603,129.48130165741438,42.66873120015216,21.639058057930704,0.0254448625366232,6.2786552804884215,352.1809355185953,250,16.095354868459978
2455,37.478111424166286,1679.5532417277918,276.47880707618754,-15.107570390145275,5460.6353187185305,547.9314675062799,9.965909319956962,21.651742087371378,0.1089413886022283,6.2786552804884215,352.1809355185953,250,16.108381504275847
1600,32.817146968774445,1094.859009821978,276.5661142350601,-15.105927617308756,5444.629003837821,152.64015633339514,35.66970274811378,21.654929290824033,0.0304375959527,6.2786552804884215,352.1809355185953,250,16.11165479679247
1536,1424.5542373752112,1053.490497671481,276.56646116688256,-14.905209469062754,5443.272687277611,127.96993633071156,42.535558298713305,21.655199793266824,0.0255245268529328,6.2786552804884215,352.1809355185953,250,16.111932605735287
1796,1597.7410631600112,1214.1315444500876,276.5417727964038,-14.880896515404304,5388.350664793688,141.41090521067056,38.10420884277809,21.666210393868358,0.0284929154277867,6.2786552804884215,352.1809355185953,250,16.12324061198212
1458,680.8479369072716,1003.1540323630056,276.5770913435116,-15.012190988756531,5383.541258183919,131.23715371980742,41.02147224007792,21.66717990735103,0.0264666268837438,6.2786552804884215,352.1809355185953,250,16.12423631284488
2535,663.3248270983764,1739.496585678299,276.4672748224554,-15.017650820166244,5365.547290558345,136.2683127454235,39.3748714022919,21.67081495422572,0.0275734233874045,6.2786552804884215,352.1809355185953,250,16.12796954541357
597,2029.4604473384989,425.3556223820432,276.65758193699014,-14.815406063284971,5324.690082773537,130.81491805777972,40.70399738676343,21.679114183543156,0.0266730559577192,6.2786552804884215,352.1809355185953,250,16.136492943942113
338,181.6883353479033,253.99255439075307,276.69100030631523,-15.081056472406594,5304.066196312575,336.273616289184,15.77306675094979,21.683327682795262,0.068832524273355,6.2786552804884215,352.1809355185953,250,16.14082025337673
825,1262.0750404448022,580.1027860268799,276.6377618923996,-14.926691380543147,5291.351976614882,127.45365937073586,41.51588901204832,21.685933393120518,0.0261514332424609,6.2786552804884215,352.1809355185953,250,16.143496346144218
1525,493.7247701323891,1046.7716852889969,276.57136569950546,-15.03933045007097,5270.804488538503,140.44727674161047,37.52870551015045,21.690157753919994,0.0289298547669423,6.2786552804884215,352.1809355185953,250,16.147834810505795
305,942.7605083790578,231.0012573012007,276.69119656518745,-14.971272258022752,5262.950530047383,137.6250184330475,38.24123397017185,21.69177680214156,0.0283908202556132,6.2786552804884215,352.1809355185953,250,16.14949759059073
408,1082.0623754385272,300.6673407383926,276.6802107437019,-14.951482067272655,5242.311258323287,128.8839184350304,40.67467316309058,21.696043013461953,0.0266922857780993,6.2786552804884215,352.1809355185953,250,16.153879035891233
474,992.0709535995508,350.9204780926073,276.6730963617348,-14.964663378172895,5220.139217824792,133.6444068249929,39.05991535179287,21.700644807887635,0.0277957591618325,6.2786552804884215,352.1809355185953,250,16.15860512868085
961,2917.7807855641468,678.0170547886788,276.6161357901093,-14.688341587648356,5209.193069915811,137.22735778252954,37.96031020411438,21.702923886379608,0.0286009253918669,6.2786552804884215,352.1809355185953,250,16.160945767012667
