ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_G_Calibrada
834,811.2562686828118,676.9957271783818,276.631955618388,-14.974147145406114,2578.038633189572,114.91171433841396,22.43495058821654,23.417154572997365,0.0483932423087323,4.248347012311862,558.6449957049914,600,15.70864005860199
1864,3016.7134196170346,1568.4370756577705,276.48943374618267,-14.65955403162257,2566.4217842833605,126.3748997012421,20.30800254125255,23.422058043471395,0.0534616832844377,4.248347012311862,558.6449957049914,600,15.713118761381292
1134,1170.6736699569744,934.5100157464096,276.5919403765554,-14.923289569281009,2564.589488940197,98.50589834999792,26.034882498386462,23.422833481049103,0.0417017438072665,4.248347012311862,558.6449957049914,600,15.713827025956935
1872,421.44654022933264,1579.712356753024,276.49865094856835,-15.034131466092171,2556.6445814148174,162.5943410238977,15.724068656479552,23.42620223184061,0.0690470147211298,4.248347012311862,558.6449957049914,600,15.716903955574967
996,315.71186667054104,817.751625084774,276.6130178671926,-15.04631140261816,2549.068885321438,99.33604932065916,25.661065673076877,23.42942419625931,0.0423092327431707,4.248347012311862,558.6449957049914,600,15.719846814326388
2367,1989.7573329654,2031.74367904032,276.4246051174171,-14.8095447867015,2548.3812000780017,109.76576742264687,23.216538816383476,23.42971714459948,0.0467640766173914,4.248347012311862,558.6449957049914,600,15.72011438574387
1820,735.705619736425,1530.2158925135593,276.5047450920248,-14.98853161297236,2539.3226097123115,105.99574425451948,23.95683550855429,23.433583427026612,0.0453190071623745,4.248347012311862,558.6449957049914,600,15.723645747856416
1680,1012.9238263582108,1408.8293298140554,276.52172898137536,-14.948000217144658,2522.5469985528616,120.59333466107672,20.917797867041244,23.440779959725372,0.0519031691051314,4.248347012311862,558.6449957049914,600,15.73021887421049
1320,462.47183180736687,1102.7719218037294,276.5697844901955,-15.026264315987206,2513.1684619392618,117.74447863167023,21.34425742204853,23.4448241233013,0.0508661406453277,4.248347012311862,558.6449957049914,600,15.733912708351713
400,1085.5542126019002,330.0660170830826,276.68262790749225,-14.933120747590117,2511.8133429115987,100.26602420092648,25.05149040195402,23.445409718188163,0.0433387388366847,4.248347012311862,558.6449957049914,600,15.73444757553634
1577,3019.368438605445,1326.3676803384878,276.5255385937175,-14.658180524954709,2507.733454670932,113.86433521380728,22.023871214477012,23.447174691612407,0.0492965105646973,4.248347012311862,558.6449957049914,600,15.736059656494596
721,165.51816305813026,582.9521612195836,276.64876542640155,-15.06706260252466,2501.563853045925,173.8430730108276,14.389781598546172,23.44984914386739,0.0754493730543965,4.248347012311862,558.6449957049914,600,15.738502431833194
896,1831.8719831222809,735.2725849408382,276.6188744694064,-14.827034277657496,2500.609104452713,105.2698706592985,23.75427165238788,23.45026360579643,0.0457054636693464,4.248347012311862,558.6449957049914,600,15.738880990611786
1430,317.92671414185884,1204.3236396276511,276.5552070769655,-15.047562507033728,2499.0010697519174,110.84418867534032,22.545169932827285,23.45096202086982,0.0481566563141823,4.248347012311862,558.6449957049914,600,15.73951890482925
48,1389.5244719859154,36.91270069133618,276.7251112214637,-14.888037993629863,2486.815734256641,113.14129282336586,21.9797358877542,23.45626910966837,0.0493954979961741,4.248347012311862,558.6449957049914,600,15.74436626211996
1415,545.1224635309785,1189.1349519138175,276.5565263461461,-15.014674547652644,2480.179376808519,128.528761344204,19.296687767545837,23.45917039613052,0.0562635418616238,4.248347012311862,558.6449957049914,600,15.747016221941358
974,1311.0773875212335,797.3781451735433,276.6118313670645,-14.90245923885599,2479.2664356059395,104.2777394402154,23.77560588592692,23.459570123586026,0.0456644514217254,4.248347012311862,558.6449957049914,600,15.747381322633903
2090,396.1318332699087,1779.8953167927032,276.4688273206388,-15.038603411076954,2474.4936657647486,111.2869966369392,22.23524527162409,23.46166225986672,0.048827885041841,4.248347012311862,558.6449957049914,600,15.749292225661595
710,1111.8111630349258,571.0254662067942,276.6465066935125,-14.930309491461632,2470.9408211438567,111.34984591659068,22.19078796925121,23.463222265447065,0.0489257074378974,4.248347012311862,558.6449957049914,600,15.750717094306246
2245,2796.972371149165,1929.1195851053535,276.4365473974672,-14.692707598247024,2470.5262001896044,118.33841120693792,20.87679034214347,23.463404465988077,0.0520051206247123,4.248347012311862,558.6449957049914,600,15.75088351155577
2220,734.1869891488917,1907.9751530935573,276.44828965799326,-14.990289151436338,2469.87753218133,109.25134079959646,22.60729721122519,23.463689577239567,0.0480243166556379,4.248347012311862,558.6449957049914,600,15.751143924779676
126,2841.202641618063,101.2683970493314,276.709119780141,-14.67885851805468,2469.466706194333,151.0685789730157,16.346660059835713,23.46387018771231,0.0664172372843062,4.248347012311862,558.6449957049914,600,15.751308889702077
764,1894.2146957358052,619.1777425665964,276.63594358348206,-14.81756470210007,2467.006610766344,115.50787455469894,21.357908456692183,23.46495234281493,0.0508336292479899,4.248347012311862,558.6449957049914,600,15.75229730211149
262,66.94838367280845,209.7486411663931,276.70500027365307,-15.079794008722043,2459.2144214265863,138.9822689283976,17.694447215375018,23.468387133532257,0.0613582321496099,4.248347012311862,558.6449957049914,600,15.755434550885294
2120,1329.44987898456,1804.4765668799623,276.4612929213855,-14.90391122484555,2455.1698847937514,105.90682075015398,23.182358486482865,23.470174254999183,0.0468330260975408,4.248347012311862,558.6449957049914,600,15.757066861291413
988,2843.20694061406,807.5359271997738,276.6037147486668,-14.681454055165023,2445.3018957002205,100.796097042781,24.259886716271943,23.474546914607664,0.0447528882841725,4.248347012311862,558.6449957049914,600,15.761060735190558
1195,1007.737509906179,988.137942440447,276.5846183568865,-14.947036160717452,2444.0778361471603,116.18243387719018,21.036552210041112,23.475090544218858,0.0516101682994315,4.248347012311862,558.6449957049914,600,15.761557272380589
1070,2598.5705928130137,875.4415368232872,276.5946401237944,-14.717005375285703,2433.9643058118527,102.41863451217836,23.76485800074239,23.479592613474008,0.0456851036082809,4.248347012311862,558.6449957049914,600,15.765669345695283
738,472.65147175403206,592.5682214993616,276.6460205024519,-15.022719575696536,2432.2627318109157,128.86793251545913,18.874072737367293,23.480351912437623,0.0575233557222924,4.248347012311862,558.6449957049914,600,15.766362869679298
809,1174.452032548134,653.0037978082283,276.6339880368364,-14.921597928593654,2428.5754219660303,109.9066350986262,22.09671344943565,23.4819991372322,0.0491340036826937,4.248347012311862,558.6449957049914,600,15.767867402092556
1186,967.8904695770966,980.8349958151543,276.5858786106351,-14.952760927098502,2422.1448206050554,104.6088899208118,23.15429235926891,23.484877860579267,0.046889794045698,4.248347012311862,558.6449957049914,600,15.770496753349715
810,1781.1767527209113,655.5493493625946,276.63099954675187,-14.834025154982632,2419.786744029901,96.98380935023502,24.950419665321565,23.485935392797337,0.0435142981386003,4.248347012311862,558.6449957049914,600,15.771462675854881
1935,829.4373233772897,1639.6473888509893,276.48799965866453,-14.975439022388445,2418.1732940611546,104.86055880264816,23.06084691587668,23.48665957451723,0.0470797973708645,4.248347012311862,558.6449957049914,600,15.772124124659104
