ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime
13,782.7787051051866,40.8482612850487,276.7202479988043,-14.993538044812144,23263.89632771624,203.96431189377935,114.05866110455452,-4.921856112847273,0.0095187861183533,6.2786552804884215,352.1809355185953,250
288,1498.2648120217448,777.5466845571291,276.6073115693766,-14.893456171891794,23079.573060026247,185.49767466794248,124.41974327355186,-4.913219405106515,0.0087261070585313,6.2786552804884215,352.1809355185953,250
144,787.7875728494397,373.1954960349272,276.67064033956103,-14.994201134777745,22972.415812321124,187.704576793621,122.38601852302745,-4.908166649893902,0.008871111366334,6.2786552804884215,352.1809355185953,250
568,1082.2768262619388,1485.892625442793,276.5033822944677,-14.956280902421245,22590.2406910134,185.57287451550204,121.73245012231732,-4.8899521238171495,0.0089187394068638,6.2786552804884215,352.1809355185953,250
625,1818.6072503271407,1682.2799776972208,276.4710240452868,-14.850939380720591,22517.831433542044,181.89006852218327,123.79912557345467,-4.886466387618705,0.008769851927232,6.2786552804884215,352.1809355185953,250
46,1981.7528202588935,124.11298592366472,276.7027024508208,-14.82101933336538,22395.226041948743,182.49340609627657,122.7180012747084,-4.880538603998575,0.0088471128010765,6.2786552804884215,352.1809355185953,250
318,1627.55994689954,852.4281869770942,276.5955970654979,-14.87512401113001,22007.91307567217,186.9949392704143,117.69255981760244,-4.861597133466259,0.0092248821988628,6.2786552804884215,352.1809355185953,250
687,2202.5233580189847,1921.0342972255496,276.4338233355142,-14.796546519040026,21245.438910155324,194.5054351451124,109.22799609329677,-4.823314247372033,0.0099397593916549,6.2786552804884215,352.1809355185953,250
438,2132.8298082849624,1158.2639023318711,276.54785963689187,-14.803527522217502,21238.29438498121,180.02221207587684,117.97596607706149,-4.822949069026402,0.0092027218432847,6.2786552804884215,352.1809355185953,250
16,2649.628440381231,44.183588997725735,276.7117523035389,-14.724347374262685,21225.387898523128,187.505066371556,113.1990100814842,-4.822289067853554,0.0095910732719171,6.2786552804884215,352.1809355185953,250
592,535.1203399670894,1560.9491790621505,276.4944533791587,-15.0354177174903,20612.53913923964,183.193138404666,112.51807419613831,-4.790478711557125,0.0096491164442384,6.2786552804884215,352.1809355185953,250
692,1624.5678784801175,1940.56925702648,276.4333008963513,-14.879930066199371,20494.313460091536,181.91390049730023,112.65941417377113,-4.784233414435491,0.0096370108788721,6.2786552804884215,352.1809355185953,250
371,860.1824067005209,1003.7515343003896,276.5762502934132,-14.986350054796109,20075.001906585327,188.45321798100483,106.5251213094636,-4.761788966312449,0.0101919621085993,6.2786552804884215,352.1809355185953,250
361,414.1092073875808,977.4512390108736,276.5820448456017,-15.05052250907675,20031.46110924261,181.33205459109175,110.4683954219459,-4.759431548825268,0.0098281503578743,6.2786552804884215,352.1809355185953,250
671,2707.633406823652,1853.0555639243703,276.4418633867466,-14.723452278849804,19804.7786367909,183.3234439593964,108.03189275222968,-4.747074959679965,0.0100498100360978,6.2786552804884215,352.1809355185953,250
76,670.1414790890498,217.28172351836648,276.6944035839429,-15.010510403580268,19792.929039103765,180.08680854499707,109.90771172536073,-4.746425147437798,0.0098782877284622,6.2786552804884215,352.1809355185953,250
339,1828.432501027327,906.9165359049176,276.58662330753083,-14.846387603120586,19786.878317801107,181.49232794233492,109.02322176443698,-4.746093185880981,0.0099584288780773,6.2786552804884215,352.1809355185953,250
678,440.62733142280587,1886.399259908829,276.4462672479103,-15.05030774077442,19463.888394136564,181.46133432629827,107.26190494740432,-4.728223992537313,0.0101219533676226,6.2786552804884215,352.1809355185953,250
601,1591.63549166094,1607.9666175878422,276.48305213448185,-14.883358595577494,19436.915619584062,173.72812961921113,111.88122304768484,-4.7267183515455615,0.0097040412182235,6.2786552804884215,352.1809355185953,250
631,1721.8183357532355,1700.8801396042843,276.4686517772774,-14.864964672348831,19210.01760437162,174.35048587554306,110.18046498639724,-4.713969385460859,0.0098538338909174,6.2786552804884215,352.1809355185953,250
432,844.2215650129053,1143.5655175513689,276.55545468711205,-14.989214786584949,19067.01400871211,180.86611607935689,105.42059741221104,-4.705856692440329,0.0102987464181666,6.2786552804884215,352.1809355185953,250
