ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,Mag_Inst,Erro_Mag_Inst,Std_Fundo,Area_Ap,Exptime
683,455.49873136560126,1406.9534741157188,276.52433747817724,-15.028508847237115,71792.64340707037,316.1647096464143,-5.194821734946032,0.004781270182751158,4.248347012311862,993.1466590310957,600
910,2223.063259052385,2008.0116543345614,276.4271766056768,-14.775791422011482,70819.99153854832,314.6227451365832,-5.180011550374221,0.004823297870755299,4.248347012311862,993.1466590310957,600
445,2153.878833527049,882.0626667121293,276.5955691399685,-14.781172169630135,68311.65437174431,310.61090545966897,-5.140858882057284,0.004936643141774808,4.248347012311862,993.1466590310957,600
794,1298.7522190095463,1692.1453437106868,276.4782024799043,-14.90788480664814,67527.44557178498,309.3459645615505,-5.1283226778889315,0.004973635695540164,4.248347012311862,993.1466590310957,600
111,1183.2519567791478,236.7507093612721,276.6961495819351,-14.918633390531065,63856.50801027968,303.3545586092465,-5.067634787746609,0.005157689553413092,4.248347012311862,993.1466590310957,600
217,2536.3132909304704,427.40694842318595,276.66178454323693,-14.724154196452217,60148.49954132782,297.180046032803,-5.002683868897654,0.005364196587416509,4.248347012311862,993.1466590310957,600
876,1550.40460599211,1924.4967514723896,276.4424466356642,-14.872506693004013,59240.53806976526,295.64847080358174,-4.98616936022985,0.005418342830941823,4.248347012311862,993.1466590310957,600
746,806.7206805136979,1549.293834017567,276.5015980472438,-14.978352072891603,58692.79641635658,294.7206756152131,-4.976083878922996,0.00545174633093926,4.248347012311862,993.1466590310957,600
344,2360.6911294246534,662.194215818042,276.62750129047737,-14.750442014940747,57786.92267135781,293.17981323769357,-4.9591957930052075,0.005508258763706975,4.248347012311862,993.1466590310957,600
29,2015.4277295979816,65.33580225467507,276.71812409944846,-14.797817108913383,54883.58477172122,288.18581677530955,-4.9032280489605915,0.005700854683132266,4.248347012311862,993.1466590310957,600
775,1607.7820310350191,1647.527053120206,276.4835766578594,-14.863095142634528,54726.090831480105,287.912436428528,-4.900107941366306,0.005711837397504074,4.248347012311862,993.1466590310957,600
818,1306.518429943098,1754.1169614967223,276.4689117420962,-14.907016325735295,54296.27934684872,287.16503889850486,-4.891547050476415,0.005742107681825932,4.248347012311862,993.1466590310957,600
