ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,Mag_Inst_B,Erro_Mag_Inst,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada,Mag_Inst_G,Mag_Ap_B,Mag_Ap_G,Cor_B_G
578,1818.6072519915967,1682.2799792389228,276.47102404504994,-14.850939380486825,23404.081558588543,230.03802140147047,-4.928378985498821,0.0106713130019804,5.477416742706295,625.9983263132058,250,14.51080375515009,-4.225046308245614,13.989120307638885,13.381957174347988,0.6071631332908964
525,1082.2768281956603,1485.892624499846,276.5033822946004,-14.956280902138824,23370.83240945777,237.52396749847583,-4.926835431144298,0.0110342570172526,5.796032544554262,625.9983263132058,250,14.512347309504612,-4.01364268304545,13.990663861993408,13.593360799548151,0.3973030624452569
295,1627.559948297896,852.4281827729523,276.595597066119,-14.875124010911168,23068.949162423087,243.4878647347188,-4.91271950825558,0.0114593331877071,6.06770800176062,625.9983263132058,250,14.52646323239333,-4.057775726558001,14.004779784882125,13.5492277560356,0.45555202884652424
410,2132.829810090014,1158.263903459707,276.5478596367161,-14.803527521961849,22252.879564986622,231.1970766070129,-4.87361552203552,0.0112799184186114,5.631678848010004,625.9983263132058,250,14.56556721861339,-4.391846416543637,14.043883771102186,13.215157066049965,0.8287267050522207
636,2202.5233503790496,1921.0342990771023,276.4338233352697,-14.796546520148716,22016.79337570264,261.4333320216235,-4.8620351449448185,0.0128918940979441,6.862779166619408,625.9983263132058,250,14.57714759570409,-3.9760097298733528,14.055464148192886,13.630993752720249,0.4244703954726372
641,1624.5678780088415,1940.569253835857,276.4333008968292,-14.879930066254726,21527.05748769437,238.15283824389093,-4.837611654807109,0.0120110487292188,5.981002414400704,625.9983263132058,250,14.6015710858418,-3.948453937249652,14.079887638330597,13.658549545343948,0.42133809298664815
548,535.1203402836117,1560.9491792626525,276.49445337912744,-15.035417717445483,21367.89862059313,239.85824133868056,-4.829554514619877,0.0121871643648867,6.0632403736904505,625.9983263132058,250,14.609628226029033,-4.190562677482071,14.087944778517828,13.416440805111531,0.6715039734062973
627,440.6273284181736,1886.3992642934927,276.4462672472682,-15.05030774122432,21279.539505183056,242.66869156946208,-4.825055542015373,0.0123811607094595,6.183144717221589,625.9983263132058,250,14.614127198633536,-4.130562435633742,14.092443751122332,13.47644104695986,0.6160027041624723
621,2707.6333986753334,1853.0555653871247,276.44186338656243,-14.723452280030555,21055.400251666724,244.1391296761284,-4.8135587321594455,0.012588782446365,6.259936303300597,625.9983263132058,250,14.625624008489464,-4.0757616166020325,14.103940560978259,13.531241865991568,0.5726986949866912
232,451.5080753778392,684.8872418337545,276.6255510290008,-15.043946191875962,21041.82234063599,237.4783070022725,-4.812858351982586,0.0122532256825705,5.994957816483721,625.9983263132058,250,14.626324388666324,-4.002335068566921,14.10464094115512,13.60466841402668,0.4999725271284401
337,414.1092082826523,977.451235787182,276.58204484607904,-15.050522508934767,20903.919579517213,238.3505468348715,-4.805719293137706,0.0123793620480717,6.041656599246522,625.9983263132058,250,14.633463447511204,-3.868962140310054,14.11178,13.738041342283548,0.37373865771645143
69,670.1414796583086,217.28172733107863,276.69440358337164,-15.010510403514091,20877.077253643656,236.6401364794913,-4.804324224027849,0.0123063297153313,5.975200417091918,625.9983263132058,250,14.634858516621062,-3.8771407968785727,14.113175069109857,13.729862685715029,0.38331238339482887
405,844.221565997819,1143.5655146444822,276.55545468754167,-14.989214786431305,20786.0920804962,242.6534965962408,-4.799582095418737,0.0126742872221631,6.222973564176368,625.9983263132058,250,14.639600645230171,-3.8846424682205054,14.117917197718969,13.722361014373096,0.3955561833458727
316,1828.432500161949,906.9165369691564,276.58662330737576,-14.846387603249717,20784.10882776417,239.83725575719907,-4.799478497685316,0.0125283845813851,6.111146100975686,625.9983263132058,250,14.639704242963594,-3.907316304312516,14.11802079545239,13.699687178281085,0.4183336171713048
347,860.1824094074568,1003.751532340729,276.5762502936942,-14.986350054398072,20574.653967997583,252.38973124127807,-4.788481327878435,0.0133183056995696,6.621178410427548,625.9983263132058,250,14.650701412770475,-3.726388116595673,14.129017965259271,13.880615365997928,0.24840259926134323
584,1721.8183308477105,1700.8801375499097,276.4686517776042,-14.864964673047728,20128.71149743576,226.66988430382665,-4.764689916353299,0.0122260927342525,5.636308422262092,625.9983263132058,250,14.674492824295612,-3.850711102030984,14.152809376784408,13.756292380562616,0.3965169962217914
557,1591.6354878265995,1607.9666169248092,276.48305213459673,-14.883358596127504,20064.99047716218,223.77587639798904,-4.76124737320463,0.0121083271523016,5.523365838826078,625.9983263132058,250,14.67793536744428,-3.987685103283829,14.156251919933077,13.619318379309773,0.5369335406233038
45,784.2745865008112,129.71677538997065,276.70698265665703,-14.993694422539033,19513.713254553964,277.9906064029001,-4.730999775655274,0.0154667846880036,7.662998151491913,625.9983263132058,250,14.708182964993636,-4.01433671608306,14.186499517482432,13.592666766510542,0.5938327509718899
444,283.1617159489708,1242.7937362565626,276.5429877006381,-15.070453691723188,19506.05738508067,239.19259140696784,-4.730573722163085,0.01331337191129,6.191235202567008,625.9983263132058,250,14.708609018485824,-3.7693781956943377,14.186925570974621,13.837625286899264,0.3493002840753565
391,574.404573499725,1104.0619177589645,276.5624781443895,-15.027935970585224,18843.69570466422,243.8591053114208,-4.693065184485949,0.0140502072834404,6.426213076251858,625.9983263132058,250,14.74611755616296,-4.2763340774763465,14.224434108651757,13.330669405117256,0.8937647035345009
150,1331.323582595707,404.3232209800266,276.6636886061416,-14.91598004669075,18799.46252432582,245.17913168112577,-4.690513560780143,0.0141594996623843,6.480541057909163,625.9983263132058,250,14.748669179868768,-3.873130121022768,14.226985732357562,13.733873361570833,0.4931123707867293
502,1964.6001308032933,1396.9235267025897,276.51297460342533,-14.828749758152313,18690.945603488828,218.8333649785301,-4.684228162209585,0.0127113624638039,5.4479852173529375,625.9983263132058,250,14.754954578439325,-3.7982987864207294,14.23327113092812,13.808704696172871,0.42456643475524913
611,613.1028964767645,1818.9783379762555,276.45561963994726,-15.025197932174873,18623.46484412445,230.7975717351049,-4.6803011869440585,0.0134549035708496,5.934449609908407,625.9983263132058,250,14.758881553704851,-4.537713287614167,14.237198106193647,13.069290194979434,1.167907911214213
447,978.4057913636012,1251.537497951781,276.5387829408112,-14.970312020871136,18418.05003716244,222.7214276020829,-4.668259099577827,0.0131288954834892,5.630557390949539,625.9983263132058,250,14.770923641071082,-3.803459148421009,14.249240193559878,13.803544334172592,0.4456958593872855
448,1754.0921039411764,1253.9029931432835,276.5351857823992,-14.858518918442693,18265.688973082462,240.2909648587687,-4.659240123914308,0.014282729818274,6.334640649825479,625.9983263132058,250,14.7799426167346,-3.78381570460596,14.258259169223397,13.823187777987641,0.43507139123575556
108,824.4333747113593,309.59086492640483,276.67997468551096,-14.988655352370436,18227.44392812636,232.7847163058761,-4.656964405615413,0.0138655956090091,6.046216073306935,625.9983263132058,250,14.782218335033498,-3.69929267275878,14.260534887522294,13.907710809834821,0.3528240776874725
390,1191.5573577032314,1099.4836244141395,276.56057748054354,-14.938979575917648,18138.272123649484,224.14297550825057,-4.651639761355882,0.0134164945177999,5.712560240297101,625.9983263132058,250,14.787542979293027,-3.8224319268957294,14.265859531781825,13.784571555697871,0.48128797608395324
345,2996.688418277047,995.0234873926568,276.56855359005164,-14.678277588408603,17969.580611500714,232.7504777328749,-4.6414948316048,0.0140624981260193,6.066519484105775,625.9983263132058,250,14.797687909044113,-3.827301122770064,14.276004461532906,13.779702359823537,0.49630210170936984
278,2764.5858523642105,807.0478404739804,276.59755436350315,-14.710976543333953,17788.226586936216,237.41308418594627,-4.630481610488891,0.0144904487381548,6.2622281617191815,625.9983263132058,250,14.80870113016002,-4.236339063913781,14.287017682648814,13.37066441867982,0.9163532639689951
382,348.42613452527934,1081.4361383002931,276.56679969839746,-15.060404909739592,17674.793830051087,226.7159029744067,-4.623535869853867,0.0139263551374959,5.855231170965637,625.9983263132058,250,14.815646870795042,-3.7241554825936007,14.293963423283838,13.882848000000001,0.411115423283837
348,472.8802199244166,1007.3925357852796,276.5773300641088,-15.04217517161932,17524.364090794523,222.1703756330346,-4.614255647360354,0.0137642869992351,5.688799726056487,625.9983263132058,250,14.824927093288556,-3.674874283186949,14.303243645777352,13.932129199406653,0.371114446370699
132,2488.661909660426,368.1532830798701,276.6641516353859,-14.748939169958453,17415.60991331801,221.6566276904008,-4.607496699616507,0.0138182126196704,5.678134073881128,625.9983263132058,250,14.831686041032402,-3.736698167400875,14.310002593521197,13.870305315192727,0.4396972783284703
650,1084.4287089673692,1982.524390300556,276.42926991479226,-14.95793118260151,17289.97631975729,234.67407145437605,-4.59963597448826,0.0147360317137549,6.197381601122714,625.9983263132058,250,14.83954676616065,-3.8042032826263616,14.317863318649446,13.80280019996724,0.515063118682205
239,1664.2141530828978,709.1164846428035,276.61681655852686,-14.86924994781376,17236.244947372994,231.48776261792048,-4.596256621562599,0.0145812655042699,6.078834587386537,625.9983263132058,250,14.84292611908631,-3.6673761288102775,14.321242671575106,13.939627353783324,0.38161531779178226
393,761.7497900920157,1109.1786833800984,276.56093093593245,-15.000960784104896,17082.226238779316,225.57575583725657,-4.58651115184474,0.0143369836395522,5.861901887703072,625.9983263132058,250,14.85267158880417,-3.636348878675984,14.330988141292966,13.970654603917618,0.36033353737534846
327,682.9678689897587,945.640864935266,276.585664975416,-15.011652760840764,17075.381614531216,234.52062318696588,-4.5860760243917,0.0149114699947559,6.209065746141048,625.9983263132058,250,14.85310671625721,-3.964957179203026,14.331423268746006,13.642046303390575,0.6893769653554305
33,519.6955285408417,107.9154525913709,276.7113630296655,-15.031738338331978,16975.8944598104,230.26077608318465,-4.5797316446446725,0.0147264184037761,6.053176931981847,625.9983263132058,250,14.859451096004236,-4.110608008746006,14.337767648493033,13.496395473847596,0.8413721746454375
344,1328.9196473611598,993.149456037677,276.57586416490227,-14.918749186364233,16851.99570217647,224.2269874033697,-4.571778327557857,0.0144459590737017,5.829169003577347,625.9983263132058,250,14.867404413091052,-3.8794844270037294,14.345720965579847,13.727519055589871,0.6182019099899758
349,963.1971378417325,1007.5710161428818,276.5752482664643,-14.971519488470918,16805.477272809425,227.80577473556264,-4.568777105502369,0.014717149987199,5.97252170482539,625.9983263132058,250,14.87040563514654,-4.056232884211769,14.348722187635335,13.550770598381831,0.7979515892535041
603,781.3738296263963,1784.481185436594,276.46007353696336,-15.00081980528882,16715.384701784118,234.8555107020021,-4.562940918966145,0.0152543679082628,6.251259563923793,625.9983263132058,250,14.876241821682765,-3.890413791923964,14.35455837417156,13.716589690669638,0.6379686835019225
212,2452.2493962404715,612.5234019866691,276.6278777313541,-14.755215052723289,16642.847414845426,225.31177434249304,-4.558219057059287,0.0146982657057495,5.88961382593856,625.9983263132058,250,14.880963683589624,-3.787610076997927,14.359280236078419,13.819393405595674,0.5398868304827449
267,732.4500628752114,776.587382554516,276.6106835650101,-15.003834743645063,16595.12340909394,235.75673605149493,-4.555101194253357,0.0154238737502153,6.295367275496835,625.9983263132058,250,14.884081546395551,-4.021958139912047,14.362398098884348,13.585045342681553,0.7773527562027951
101,706.0689039169476,294.61345516807984,276.68271224343823,-15.00565354841994,16468.09399722441,225.77860143347115,-4.546758321358352,0.0148850150853908,5.922775196919894,625.9983263132058,250,14.892424419290558,-4.437978170288415,14.370740971779354,13.169025312305187,1.201715659474166
371,2564.1552612386736,1055.0130771171937,276.5614382217723,-14.74090820198353,16321.163357133104,217.92532343740464,-4.537027757375612,0.0144966090026042,5.629067619954943,625.9983263132058,250,14.9021549832733,-3.856501911240149,14.380471535762094,13.750501571353453,0.629969964408641
610,1932.017924440357,1808.0652557629885,276.45179243083203,-14.835092138055176,16111.469458394218,230.6648836839711,-4.522987859251312,0.0155437630851982,6.140768427892363,625.9983263132058,250,14.916194881397598,-3.9181902569975744,14.394511433886393,13.688813225596027,0.7056982082903662
112,2836.816434913982,310.6558268469696,276.6712331698873,-14.698475902544883,15996.867619078255,225.7861827621417,-4.515237355439423,0.0153240037026062,5.963369445795342,625.9983263132058,250,14.923945385209487,-3.6646656107554727,14.402261937698283,13.942337871838129,0.4599240658601538
332,1389.4034324471868,963.7638136857375,276.5799934324138,-14.90991109892191,15841.163377955963,217.66971994156785,-4.5046176610485125,0.0149183497008446,5.662258112199537,625.9983263132058,250,14.934565079600397,-3.8076422164703794,14.412881632089192,13.799361266123222,0.6135203659659698
643,2886.22836299897,1951.3876064623903,276.4264622387956,-14.69809253683095,15815.319551875233,230.1841024266372,-4.502844906700454,0.0158018229846622,6.146938601829211,625.9983263132058,250,14.936337833948455,-3.892764129713897,14.414654386437252,13.714239352879705,0.7004150335575474
275,1671.8082258024674,801.6203887565796,276.6029881075962,-14.868536125599128,15682.718691697752,223.09152855740072,-4.4937033592762,0.015444418618756,5.886554801749209,625.9983263132058,250,14.94547938137271,-3.729376298423841,14.423795933861506,13.87762718416976,0.5461687496917449
308,2045.574781587764,881.547814454772,276.58949004191703,-14.814975177671132,15387.351454490095,213.73420253587696,-4.4730596618025125,0.0150806475292073,5.549466932247272,625.9983263132058,250,14.966123078846396,-3.600231101151935,14.444439631335193,14.006772381441667,0.4376672498935257
556,2524.1243855258044,1606.6556620754636,276.4793634281805,-14.748924341930383,15319.915879214532,227.07384751060167,-4.46829092986208,0.0160923909886964,6.06982069822888,625.9983263132058,250,14.97089181078683,-3.721657596555672,14.449208363275625,13.885345886037928,0.5638624772376968
395,440.89110216017673,1111.9801557687165,276.5618544928568,-15.047205268773892,15037.246159161556,219.0679900182604,-4.448070751241879,0.0158168666154286,5.787847988845827,625.9983263132058,250,14.991111989407033,-3.63619485385803,14.469428541895827,13.970808628735572,0.49861991316025467
457,1349.1325889606112,1288.080602027533,276.53178204338906,-14.917029544500885,14513.899135278887,216.6261316265249,-4.409610229857821,0.016204535315754,5.740180960684021,625.9983263132058,250,15.02957251079109,-3.689819958112701,14.507889063279885,13.917183524480901,0.5907055387989839
169,1563.3047789241505,471.4083833367799,276.6526970269997,-14.8828140209332,14440.798135305056,223.8600255610424,-4.404127971130361,0.0168304291407151,6.0218917354677215,625.9983263132058,250,15.035054769518547,-4.173184322217913,14.513371322007345,13.433819160375688,1.079552161631657
354,2794.784541682176,1018.2407319587936,276.5659464096284,-14.707495138265244,13025.40267096716,210.61293097083225,-4.2921278735225,0.0175551163316207,5.643687398913158,625.9983263132058,250,15.14705486712641,-4.266465786850054,14.625371419615206,13.340537695743548,1.2848337238716585
