ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Mag_Inst
396,1528.959024698552,726.343022554495,276.6148192114988,-14.888820581926161,7770.458099545976,21.268733464304447
397,2737.7351721523046,727.3620253055717,276.6095460773646,-14.714517881697702,1659.018902049058,22.945221686202018
398,387.8868109580953,731.5025208245369,276.61886196332654,-15.053303851879118,1077.917143769344,23.41338657360413
399,1342.0058786427728,732.9798736542213,276.614619165657,-14.915798849004263,814.8877038315841,23.717105610156818
400,1587.2123987663333,739.3941666441864,276.61262637870743,-14.880476155832621,3504.4667248124388,22.13329516998302
401,753.628737030662,740.3150322267794,276.6160068227254,-15.000634514723153,23153.16586221289,20.083324064344275
402,1250.012830798835,741.337757443434,276.61376082600106,-14.929093981409862,810.6522317490017,23.722763565018944
403,1638.1251412672848,742.6889093805211,276.6119197597237,-14.873149673432426,1111.8906084503833,23.3796948667019
404,680.3783717801322,745.0720715492246,276.6156055550825,-15.011210342988274,1976.5285486004723,22.7550922927032
405,880.6388988774476,745.927521570048,276.6146341378759,-14.98235272050608,222.562690547471,25.126219114578756
407,1098.536974093257,748.1739303282574,276.61338018512276,-14.95095609498925,31133.747303107753,19.76177153131996
