ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Mag_Inst,Std_Fundo,Area_Ap,Exptime,Mag_R_Calibrada
735,887.4859228657755,1543.6384010606002,276.5033998889825,-14.95625177836958,14015.257847912144,-4.758907608711488,3.344222022651961,710.3422573430399,175,13.536312077235152
209,2688.621486813151,447.4244758492766,276.65948632819374,-14.691760220487089,13879.16580754536,-4.748313288526048,3.344222022651961,710.3422573430399,175,13.546906397420592
19,129.54205576306063,64.73302571936918,276.7276154336237,-15.059660770688224,13828.182762482902,-4.74431765536858,3.344222022651961,710.3422573430399,175,13.550902030578062
61,482.9937984491582,173.7512174941201,276.7097889486306,-15.009080930386014,13798.527052104706,-4.741986701663365,3.344222022651961,710.3422573430399,175,13.553232984283277
339,257.7868637323565,744.3013138545465,276.6254846808062,-15.043905576126663,13672.068409345811,-4.731990435152103,3.344222022651961,710.3422573430399,175,13.563229250794539
537,996.3737788490266,1157.996625507949,276.560536194977,-14.93898700134483,13471.28806476877,-4.71592768583169,3.344222022651961,710.3422573430399,175,13.57929200011495
356,880.2122497999347,781.3997051202635,276.61728367823235,-14.954223390779184,13436.54095948476,-4.713123579179045,3.344222022651961,710.3422573430399,175,13.582096106767597
309,2470.211910354224,667.469656436206,276.62756008560456,-14.724222537531752,13417.826021392017,-4.711610269320642,3.344222022651961,710.3422573430399,175,13.583609416626
213,1136.001439994372,463.7177037501808,276.66365270699066,-14.91600058426278,13228.947332239186,-4.69621809684288,3.344222022651961,710.3422573430399,175,13.59900158910376
111,847.5134251419018,277.6076514943512,276.69269703936544,-14.956882771240526,13216.66557311674,-4.695209630785106,3.344222022651961,710.3422573430399,175,13.600010055161535
43,1776.3957472454736,120.0962687272337,276.71224505074497,-14.82211223007152,13162.35864877107,-4.690739179055233,3.344222022651961,710.3422573430399,175,13.60448050689141
310,2255.770933905174,671.0099519055375,276.62793643600446,-14.755198359306256,13058.613381107512,-4.682147538682341,3.344222022651961,710.3422573430399,175,13.613072147264301
128,794.9505653460221,311.3104064791692,276.68788662866154,-14.964609472514018,13037.992357900192,-4.680431683650538,3.344222022651961,710.3422573430399,175,13.614788002296102
83,2090.352026309442,215.6134128899328,276.69663765044874,-14.777176382314355,12956.309932872187,-4.6736081992535325,3.344222022651961,710.3422573430399,175,13.621611486693109
446,1632.2546969399853,965.4579675697804,276.5866047188442,-14.846427879858693,12942.88614123728,-4.6724827050222375,3.344222022651961,710.3422573430399,175,13.622736980924405
11,528.3499609924488,45.82140924023614,276.72871471705014,-15.00200817438978,12934.56562189327,-4.671784499535222,3.344222022651961,710.3422573430399,175,13.62343518641142
773,1259.9476290769296,1611.1424473794098,276.4917590787316,-14.902782646028523,12811.289326674538,-4.661386976510666,3.344222022651961,710.3422573430399,175,13.633832709435975
286,1520.9688497429458,627.4579886939779,276.63755283061096,-14.861100639467216,12807.103983218316,-4.661032217419788,3.344222022651961,710.3422573430399,175,13.634187468526854
266,2972.3955120172923,572.9905705273042,276.63954722467906,-14.651313342245228,12638.82431750768,-4.646671571028703,3.344222022651961,710.3422573430399,175,13.648548114917938
555,649.894557659387,1201.860900948201,276.5554496786571,-14.989162468709958,12627.41179176484,-4.645690736908747,3.344222022651961,710.3422573430399,175,13.649528949037894
916,2006.095074015012,1978.368699738769,276.4338446497208,-14.796608301412114,12594.64298517193,-4.642869531417166,3.344222022651961,710.3422573430399,175,13.652350154529476
198,593.3419330393314,432.8177371278422,276.6705949512457,-14.994210272608708,12488.991456452177,-4.633723299563366,3.344222022651961,710.3422573430399,175,13.661496386383275
828,1525.710850444294,1758.5017017566938,276.4686510233106,-14.865030772807362,12420.991570732382,-4.627795545926777,3.344222022651961,710.3422573430399,175,13.667424140019865
456,1365.7479327105557,993.4435431388088,276.5835511446705,-14.885009232963426,12379.110262557748,-4.624128456483295,3.344222022651961,710.3422573430399,175,13.671091229463347
146,411.6047354447388,348.2165443090682,276.68402036548304,-15.020099113620857,12325.17395458324,-4.619387522088968,3.344222022651961,710.3422573430399,175,13.675832163857674
35,588.4917185572194,100.7222656825711,276.7202486743247,-14.993550849445176,12318.909025199944,-4.6188354982377415,3.344222022651961,710.3422573430399,175,13.6763841877089
483,2800.331847302145,1053.1689100594158,276.5686078471627,-14.678175905913667,12203.040300135326,-4.6085749920769,3.344222022651961,710.3422573430399,175,13.686644693869741
665,1362.7050199504358,1391.7640808142382,276.5240837708291,-14.887069097880277,12173.190744878724,-4.605915946141782,3.344222022651961,710.3422573430399,175,13.68930373980486
698,1768.307000382384,1454.9390497311615,276.5129537489692,-14.828794304330287,12160.383262060815,-4.604773035604489,3.344222022651961,710.3422573430399,175,13.690446650342153
