RA,DEC,Fluxo,Mag_Inst,Mag_B_Calibrada
276.62744070248914,-14.750458344009648,25252.55898119336,-5.010913463674427,13.725212667296255
276.63210493034416,-14.928664134506635,1349.2743318478097,-1.8304006247293807,16.9057255062413
276.62894711791427,-14.83247609426631,17.592873676177987,2.8815080609310684,21.61763419190175
276.62915599367096,-14.849084656985871,2148.0813150780596,-2.3352767719376697,16.40084935903301
276.63225186577205,-14.967545557934537,4295.72923223878,-3.087742226243633,15.648383904727048
276.63215298629814,-14.961954714595748,59233.859691653124,-5.93657505904321,12.799551071927471
276.6284934330845,-14.86295432863475,1430.4134007939283,-1.8938039036909733,16.84232222727971
276.6340530626885,-15.076467565911358,4125.146512875508,-3.043748423324692,15.69237770764599
276.6336225723013,-15.057474773704401,16990.827711521502,-4.580686318634134,14.155439812336548
276.63391044697175,-15.074227719520461,1605.7023136473872,-2.0193125611814113,16.71681356978927
276.6296802897183,-14.930191742086768,1704.0883521804644,-2.0838802482195433,16.65224588275114
276.6286784650016,-15.006142971051101,1841.4467040073287,-2.168047862878182,16.5680782680925
276.62570865445184,-14.905833170697443,17066.880670464365,-4.5855353582306995,14.150590772739982
276.62168734646525,-14.820308277667472,2967.943412351924,-2.686289019081327,16.049837111889353
276.6241849191836,-14.902697514353054,84899.94727188256,-6.327418529620672,12.40870760135001
276.6229702221381,-14.858245109026738,1661.23040872634,-2.0562246589347035,16.67990147203598
276.6279577491814,-15.032920272785905,1902.1910513299226,-2.2032853139393622,16.53284081703132
276.61616510281743,-14.688444542748655,1778.8235739838565,-2.130482169152503,16.605643961818178
276.6274435307792,-15.083652292746633,8931.070947063068,-3.8824088266926577,14.853717304278025
276.6251023980858,-15.001462811587473,39844.781937399115,-5.506078614220106,13.230047516750576
276.61617458995636,-14.711782741978109,3920.147674164633,-2.988406046934073,15.747720084036608
276.6241366481693,-14.980776797893185,5502.665039575579,-3.3565826709913136,15.379543459979368
276.625548029515,-15.043941861415696,9713.017628330876,-3.9735354206833984,14.762590710287284
276.6260270752469,-15.069168882628748,5246.099399930186,-3.304741266025992,15.43138486494469
276.62051712476483,-14.885543665548948,1187.453219672636,-1.6916912517711793,17.044434879199503
276.62588402349184,-15.07252344944753,1533.1823201473235,-1.9691344847086283,16.766991646262053
276.624205694218,-15.035953692483483,7725.253791716517,-3.7249318679897647,15.011194262980917
276.62533748967496,-15.079679818754244,1166.037710752098,-1.6719314686713664,17.064194662299315
276.6180765648138,-14.843176787450373,27192.597304566494,-5.091276706480366,13.644849424490316
276.6203451653122,-14.960160490180785,493.63618233794114,-0.7386674406367424,17.99745869033394
276.61973736672303,-14.944431811695837,26672.981242279602,-5.070328877191399,13.665797253779283
276.6194127374604,-14.931490589974317,1912.1588360817477,-2.2089598900748215,16.52716624089586
276.61681554734463,-14.8692594831569,9186.73704420685,-3.913053192224092,14.82307293874659
276.62338867968396,-15.097047429327985,2416.09433409584,-2.4629346955534395,16.273191435417242
276.62011066624933,-14.99391443440902,9017.926754536042,-3.89291673720836,14.843209393762322
276.62206008682074,-15.071156419120395,1690.6041394493877,-2.0752547983506475,16.660871332620033
276.6204248654771,-15.022910472489931,1185.0830516651258,-1.6895219462020439,17.04660418476864
276.61986878360744,-15.008110056511745,1372.4797311789443,-1.8489148270594051,16.887211303911275
276.61445860243504,-14.822899027982245,43040.691122176526,-5.589848069220951,13.146278061749731
276.61671012087766,-14.903621993599291,4107.0881096797675,-3.0389850280868993,15.697141102883784
276.6220520424355,-15.093299299374829,1365.9056189476687,-1.843701707309017,16.892424423661666
276.6189411418071,-14.986320812408646,4138.419903392474,-3.0472363635946156,15.688889767376066
276.6182837404637,-14.96730797845529,1753.593421867663,-2.114972247491957,16.621153883478726
276.6173629658678,-14.954225431675404,4060.223412525367,-3.0265248062022203,15.709601324768462
276.61446825192746,-14.862029206570092,1299.7432552441314,-1.7897939093891884,16.946332221581493
276.6141046484516,-14.847867941092737,4546.6349403088025,-3.1493751910956034,15.586750939875078
